35.8,49.629464234,11.249795902
36,49.629464225,11.249795885
36.2,49.629464221,11.249795874
36.4,49.629464221,11.249795855
36.6,49.629464233,11.249795848
36.8,49.629464233,11.249795824
37,49.629464233,11.249795819
37.2,49.629464228,11.249795804
37.4,49.629464227,11.24979579
37.6,49.629464235,11.249795792
37.8,49.629464237,11.249795789
38,49.629464249,11.249795762
38.2,49.629464251,11.249795743
38.4,49.629464251,11.249795745
38.6,49.629464256,11.249795746
38.8,49.629464256,11.249795726
39,49.629464252,11.249795712
39.2,49.629464256,11.249795718
39.4,49.629464256,11.249795706
39.6,49.62946426,11.249795709
39.8,49.629464252,11.249795706
40,49.629464238,11.249795686
40.2,49.62946424,11.249795684
40.4,49.62946426,11.249795674
40.6,49.629464265,11.249795672
40.8,49.629464267,11.249795649
41,49.629464277,11.249795649
41.2,49.629464271,11.249795649
41.4,49.629464263,11.249795642
41.6,49.629464265,11.249795647
41.8,49.629464253,11.249795637
42,49.629464262,11.249795637
42.2,49.629464256,11.249795648
42.4,49.629464246,11.249795647
42.6,49.629464243,11.249795643
42.8,49.629464246,11.249795642
43,49.629464264,11.249795635
43.2,49.629464266,11.249795625
43.4,49.629464252,11.249795631
43.6,49.629464257,11.249795631
43.8,49.629464264,11.249795635
44,49.629464256,11.249795636
44.2,49.629464248,11.249795629
44.4,49.629464252,11.249795622
44.6,49.629464251,11.249795614
44.8,49.629464245,11.249795632
45,49.629464256,11.249795629
45.2,49.629464253,11.249795629
45.4,49.629464259,11.249795623
45.6,49.629464264,11.249795622
45.8,49.629464263,11.249795619
46,49.629464262,11.249795615
46.2,49.629464261,11.249795627
46.4,49.629464257,11.249795625
46.6,49.629464265,11.249795622
46.8,49.62946427,11.24979563
47,49.629464273,11.249795632
47.2,49.629464287,11.249795642
47.4,49.629464292,11.249795643
47.6,49.629464285,11.249795642
47.8,49.629464289,11.249795648
48,49.629464288,11.249795658
48.2,49.629464292,11.249795658
48.4,49.629464298,11.249795655
48.6,49.629464298,11.249795655
48.8,49.629464301,11.249795653
49,49.629464312,11.249795667
49.2,49.629464321,11.249795665
49.4,49.62946432,11.249795663
49.6,49.629464323,11.24979566
49.8,49.629464328,11.249795646
50,49.629464335,11.249795633
50.2,49.629464339,11.249795625
50.4,49.629464346,11.249795622
50.6,49.629464355,11.249795629
50.8,49.629464357,11.249795633
51,49.629464355,11.249795639
51.2,49.629464347,11.24979565
51.4,49.62946435,11.249795639
51.6,49.629464358,11.249795634
51.8,49.629464364,11.249795625
52,49.629464366,11.24979563
52.2,49.629464379,11.24979563
52.4,49.629464385,11.249795626
52.6,49.629464389,11.249795623
52.8,49.629464396,11.249795625
53,49.629464402,11.249795617
53.2,49.6294644,11.249795619
53.4,49.629464403,11.249795611
53.6,49.629464412,11.249795598
53.8,49.6294644,11.2497956
54,49.629464405,11.249795603
54.2,49.62946442,11.249795596
54.4,49.629464407,11.249795601
54.6,49.629464411,11.249795603
54.8,49.629464418,11.249795605
55,49.629464415,11.24979561
55.2,49.629464414,11.249795624
55.4,49.629464411,11.249795625
55.6,49.629464401,11.24979562
55.8,49.629464403,11.249795614
56,49.629464405,11.249795609
56.2,49.62946442,11.249795605
56.4,49.629464435,11.249795602
56.6,49.629464434,11.249795595
56.8,49.629464445,11.249795582
57,49.629464447,11.249795584
57.2,49.629464445,11.249795576
57.4,49.629464447,11.249795584
57.6,49.629464449,11.249795587
57.8,49.629464453,11.24979558
58,49.629464458,11.249795579
58.2,49.629464466,11.249795566
58.4,49.62946448,11.249795562
58.6,49.629464485,11.249795562
58.8,49.629464489,11.249795573
59,49.629464498,11.249795577
59.2,49.6294645,11.24979557
59.4,49.629464498,11.249795575
59.6,49.629464498,11.249795568
59.8,49.629464497,11.249795574
60,49.62946422,11.249796421
60.2,49.629464198,11.249796502
60.4,49.629464217,11.249796468
60.6,49.629464225,11.249796427
60.8,49.629464233,11.249796405
61,49.629464254,11.249796392
61.2,49.629464251,11.249796397
61.4,49.629464251,11.249796411
61.6,49.629464233,11.249796444
61.8,49.629464206,11.249796437
62,49.629464203,11.249796413
62.2,49.629464209,11.249796374
62.4,49.629464208,11.249796359
62.6,49.629464222,11.249796334
62.8,49.629464228,11.2497963
63,49.629464234,11.249796272
63.2,49.629464236,11.249796243
63.4,49.629464242,11.249796221
63.6,49.629464256,11.249796199
63.8,49.629464261,11.249796176
64,49.629464269,11.249796166
64.2,49.629464274,11.249796128
64.4,49.629464282,11.249796112
64.6,49.629464288,11.249796091
64.8,49.629464287,11.249796068
65,49.629464293,11.249796053
65.2,49.629464304,11.249796021
65.4,49.629464326,11.249795993
65.6,49.629464327,11.249795967
65.8,49.629464331,11.249795949
66,49.629464338,11.249795935
66.2,49.62946434,11.249795917
66.4,49.629464349,11.249795912
66.6,49.629464362,11.249795898
66.8,49.629464373,11.249795883
67,49.629464388,11.249795861
67.2,49.629464386,11.249795839
67.4,49.6294644,11.249795832
67.6,49.629464407,11.249795816
67.8,49.629464404,11.249795809
68,49.629464411,11.249795793
68.2,49.629464407,11.249795788
68.4,49.629464397,11.249795766
68.6,49.629464406,11.249795759
68.8,49.629464419,11.249795753
69,49.629464414,11.249795736
69.2,49.62946442,11.249795712
69.4,49.629464415,11.2497957
69.6,49.629464416,11.249795687
69.8,49.629464409,11.249795685
70,49.629464414,11.249795681
70.2,49.629464419,11.249795688
70.4,49.629464416,11.249795683
70.6,49.629464413,11.249795688
70.8,49.629464413,11.249795676
71,49.629464421,11.249795662
71.2,49.62946442,11.249795665
71.4,49.629464419,11.249795655
71.6,49.62946441,11.249795673
71.8,49.629464399,11.249795674
72,49.629464404,11.24979566
72.2,49.629464405,11.249795664
72.4,49.629464408,11.249795645
72.6,49.629464405,11.249795633
72.8,49.629464401,11.249795634
73,49.629464403,11.249795628
73.2,49.629464409,11.249795628
73.4,49.629464409,11.249795627
73.6,49.629464405,11.249795629
73.8,49.629464413,11.249795625
74,49.629464421,11.249795615
74.2,49.629464429,11.24979562
74.4,49.629464441,11.24979562
74.6,49.629464445,11.249795632
74.8,49.629464428,11.249795629
75,49.629464421,11.249795617
75.2,49.62946443,11.249795598
75.4,49.629464428,11.249795619
75.6,49.629464422,11.249795631
75.8,49.629464445,11.24979559
76,49.629464424,11.24979562
76.2,49.629464426,11.249795627
76.4,49.629464448,11.249795654
76.6,49.629464463,11.249795673
76.8,49.629464444,11.249795667
77,49.629464445,11.249795685
77.2,49.629464432,11.249795677
77.4,49.629464435,11.249795689
77.6,49.629464439,11.249795693
77.8,49.629464444,11.249795706
78,49.629464429,11.249795699
78.2,49.629464434,11.249795694
78.4,49.629464435,11.249795695
78.6,49.629464439,11.249795698
78.8,49.629464434,11.249795698
79,49.629464447,11.2497957
79.2,49.629464444,11.249795702
79.4,49.629464436,11.249795697
79.6,49.629464446,11.249795707
79.8,49.629464436,11.249795724
80,49.629464435,11.249795725
80.2,49.629464441,11.249795723
80.4,49.629464449,11.249795717
80.6,49.629464439,11.249795719
80.8,49.62946444,11.249795712
81,49.629464434,11.24979573
81.2,49.629464426,11.249795729
81.4,49.629464424,11.249795754
81.6,49.629464413,11.249795757
81.8,49.629464406,11.24979576
82,49.62946441,11.249795762
82.2,49.629464411,11.249795767
82.4,49.629464417,11.249795771
82.6,49.629464415,11.249795786
82.8,49.629464414,11.249795794
83,49.62946441,11.2497958
83.2,49.62946441,11.249795793
83.4,49.62946441,11.249795788
83.6,49.629464405,11.249795793
83.8,49.62946441,11.24979581
84,49.629464399,11.24979581
84.2,49.629464399,11.249795814
84.4,49.629464395,11.249795816
84.6,49.629464391,11.249795807
84.8,49.629464392,11.249795793
85,49.629464392,11.249795796
85.2,49.629464409,11.249795803
85.4,49.629464407,11.2497958
85.6,49.629464402,11.249795819
85.8,49.629464398,11.249795828
86,49.62946439,11.249795824
86.2,49.629464403,11.249795819
86.4,49.629464413,11.249795815
86.6,49.629464407,11.249795816
86.8,49.629464411,11.249795814
87,49.629464415,11.249795808
87.2,49.629464423,11.249795815
87.4,49.629464433,11.249795824
87.6,49.629464441,11.249795829
87.8,49.629464442,11.249795842
88,49.629464432,11.249795844
88.2,49.629464446,11.249795834
88.4,49.629464438,11.249795831
88.6,49.629464441,11.249795809
88.8,49.62946444,11.249795802
89,49.629464455,11.249795791
89.2,49.629464464,11.249795783
89.4,49.629464467,11.249795778
89.6,49.629464476,11.249795778
89.8,49.629464481,11.249795772
90,49.629464274,11.24979654
90.2,49.629464258,11.249796613
90.4,49.62946427,11.249796567
90.6,49.629464277,11.249796532
90.8,49.629464299,11.249796516
91,49.629464303,11.249796526
91.2,49.629464297,11.249796504
91.4,49.629464301,11.249796505
91.6,49.629464304,11.24979648
91.8,49.629464301,11.249796444
92,49.629464315,11.249796428
92.2,49.629464322,11.249796413
92.4,49.629464316,11.249796396
92.6,49.629464315,11.249796373
92.8,49.629464316,11.249796349
93,49.629464319,11.249796312
93.2,49.629464316,11.249796277
93.4,49.629464313,11.249796244
93.6,49.62946433,11.249796211
93.8,49.629464348,11.249796192
94,49.629464353,11.249796158
94.2,49.629464355,11.249796135
94.4,49.629464364,11.249796114
94.6,49.629464369,11.249796092
94.8,49.62946436,11.249796065
95,49.629464345,11.249796037
95.2,49.62946434,11.249796017
95.4,49.629464345,11.249796023
95.6,49.629464353,11.249796004
95.8,49.629464359,11.249795975
96,49.629464349,11.249795945
96.2,49.629464343,11.249795918
96.4,49.629464343,11.249795901
96.6,49.629464326,11.249795899
96.8,49.629464342,11.249795873
97,49.629464345,11.249795861
97.2,49.629464339,11.249795865
97.4,49.629464334,11.249795856
97.6,49.629464323,11.249795839
97.8,49.629464319,11.249795835
98,49.629464324,11.249795821
98.2,49.629464325,11.249795807
98.4,49.629464316,11.249795787
98.6,49.629464312,11.249795779
98.8,49.629464319,11.249795755
99,49.629464322,11.249795757
99.2,49.629464327,11.249795762
99.4,49.629464327,11.249795754
99.6,49.629464317,11.24979575
99.8,49.629464299,11.249795753
100,49.629464284,11.249795744
100.2,49.629464267,11.249795753
100.4,49.629464264,11.249795762
100.6,49.629464257,11.249795765
100.8,49.629464249,11.249795765
101,49.629464251,11.249795759
101.2,49.629464238,11.249795774
101.4,49.629464241,11.249795766
101.6,49.629464246,11.249795776
101.8,49.629464234,11.249795784
102,49.629464226,11.249795789
102.2,49.629464223,11.249795788
102.4,49.629464201,11.249795791
102.6,49.629464193,11.249795798
102.8,49.629464192,11.249795812
103,49.629464189,11.249795815
103.2,49.629464194,11.249795821
103.4,49.629464177,11.249795839
103.6,49.629464169,11.249795841
103.8,49.629464163,11.249795844
104,49.629464136,11.249795851
104.2,49.629464137,11.249795853
104.4,49.629464143,11.249795861
104.6,49.62946414,11.249795864
104.8,49.629464138,11.249795858
105,49.629464131,11.249795841
105.2,49.629464128,11.249795833
105.4,49.629464115,11.24979584
105.6,49.629464109,11.249795842
105.8,49.629464106,11.249795856
106,49.629464105,11.249795842
106.2,49.62946411,11.249795839
106.4,49.629464109,11.249795831
106.6,49.629464099,11.249795846
106.8,49.629464096,11.24979586
107,49.629464087,11.249795857
107.2,49.629464086,11.249795868
107.4,49.629464093,11.249795863
107.6,49.629464079,11.24979586
107.8,49.629464076,11.249795852
108,49.62946408,11.24979585
108.2,49.629464063,11.24979584
108.4,49.62946404,11.249795838
108.6,49.629464043,11.249795831
108.8,49.629464039,11.249795841
109,49.629464021,11.249795825
109.2,49.629464004,11.249795826
109.4,49.629464,11.249795825
109.6,49.629464018,11.249795818
109.8,49.629464037,11.249795826
110,49.629464048,11.249795842
110.2,49.629464046,11.249795826
110.4,49.629464042,11.249795811
110.6,49.629464043,11.249795807
110.8,49.629464037,11.249795806
111,49.629464038,11.249795801
111.2,49.629464033,11.249795808
111.4,49.629464058,11.249795807
111.6,49.629464065,11.249795804
111.8,49.629464057,11.2497958
112,49.629464052,11.249795799
112.2,49.629464038,11.249795798
112.4,49.62946404,11.249795809
112.6,49.629464043,11.249795796
112.8,49.629464042,11.249795778
113,49.629464039,11.249795779
113.2,49.629464043,11.249795774
113.4,49.629464046,11.249795787
113.6,49.629464045,11.249795792
113.8,49.629464045,11.249795801
114,49.629464046,11.249795797
114.2,49.629464047,11.249795801
114.4,49.629464044,11.249795785
114.6,49.629464038,11.24979578
114.8,49.629464038,11.249795761
115,49.629464044,11.249795752
115.2,49.629464024,11.249795765
115.4,49.629464037,11.249795769
115.6,49.629464046,11.249795741
115.8,49.629464057,11.249795751
116,49.629464053,11.24979577
116.2,49.629464047,11.249795784
116.4,49.629464045,11.249795782
116.6,49.629464038,11.249795778
116.8,49.629464036,11.249795779
117,49.629464034,11.24979578
117.2,49.629464054,11.249795765
117.4,49.629464035,11.249795762
117.6,49.629464035,11.249795778
117.8,49.629464037,11.249795793
118,49.62946406,11.249795779
118.2,49.629464071,11.249795787
118.4,49.629464075,11.249795797
118.6,49.629464068,11.249795799
118.8,49.629464053,11.249795795
119,49.62946405,11.249795785
119.2,49.629464046,11.24979578
119.4,49.62946406,11.249795776
119.6,49.629464078,11.249795772
119.8,49.629464077,11.249795772
120,49.629464254,11.249796681
120.2,49.629464268,11.249796751
120.4,49.629464264,11.249796729
120.6,49.629464271,11.249796694
120.8,49.629464266,11.249796684
121,49.629464257,11.249796659
121.2,49.629464259,11.249796642
121.4,49.629464264,11.249796619
121.6,49.629464275,11.249796593
121.8,49.629464279,11.249796583
122,49.629464275,11.249796542
122.2,49.629464258,11.249796524
122.4,49.629464278,11.249796491
122.6,49.629464285,11.249796453
122.8,49.629464304,11.24979643
123,49.629464304,11.249796416
123.2,49.629464303,11.249796386
123.4,49.629464298,11.249796349
123.6,49.629464284,11.249796331
123.8,49.629464297,11.249796306
124,49.629464299,11.249796275
124.2,49.629464302,11.249796267
124.4,49.629464311,11.249796242
124.6,49.629464315,11.249796216
124.8,49.629464305,11.249796207
125,49.629464296,11.249796188
125.2,49.629464289,11.249796176
125.4,49.629464287,11.249796165
125.6,49.629464286,11.24979616
125.8,49.629464283,11.24979614
126,49.629464281,11.249796126
126.2,49.629464272,11.24979611
126.4,49.629464257,11.249796104
126.6,49.629464259,11.249796099
126.8,49.629464259,11.249796088
127,49.629464255,11.249796086
127.2,49.629464246,11.249796065
127.4,49.629464235,11.24979607
127.6,49.629464227,11.249796064
127.8,49.629464235,11.249796054
128,49.629464226,11.249796057
128.2,49.629464233,11.249796059
128.4,49.629464244,11.249796048
128.6,49.629464233,11.249796033
128.8,49.629464235,11.249796029
129,49.629464235,11.249796009
129.2,49.629464227,11.249796011
129.4,49.629464218,11.249796
129.6,49.629464225,11.24979599
129.8,49.629464221,11.249795983
130,49.629464221,11.249795983
130.2,49.629464238,11.249795972
130.4,49.629464229,11.249795969
130.6,49.629464228,11.249795967
130.8,49.62946424,11.249795954
131,49.629464234,11.249795932
131.2,49.62946424,11.249795928
131.4,49.629464238,11.249795934
131.6,49.629464244,11.249795929
131.8,49.629464239,11.249795916
132,49.629464247,11.249795918
132.2,49.629464247,11.24979591
132.4,49.629464246,11.249795904
132.6,49.629464243,11.249795898
132.8,49.629464241,11.24979589
133,49.629464246,11.249795892
133.2,49.629464249,11.249795886
133.4,49.629464244,11.249795887
133.6,49.629464242,11.249795891
133.8,49.629464244,11.249795897
134,49.629464245,11.249795888
134.2,49.62946425,11.249795885
134.4,49.629464266,11.249795886
134.6,49.629464267,11.249795875
134.8,49.629464282,11.249795871
135,49.629464275,11.249795881
135.2,49.629464274,11.249795872
135.4,49.629464271,11.249795866
135.6,49.629464265,11.249795861
135.8,49.629464275,11.249795854
136,49.629464276,11.249795859
136.2,49.629464276,11.249795853
136.4,49.629464282,11.249795851
136.6,49.629464281,11.249795855
136.8,49.629464285,11.249795855
137,49.629464294,11.24979584
137.2,49.629464301,11.249795835
137.4,49.629464304,11.249795846
137.6,49.629464304,11.249795843
137.8,49.629464303,11.249795825
138,49.629464302,11.249795818
138.2,49.629464303,11.249795815
138.4,49.629464306,11.249795813
138.6,49.629464315,11.249795811
138.8,49.629464314,11.249795811
139,49.629464324,11.249795803
139.2,49.629464326,11.249795801
139.4,49.629464331,11.249795816
139.6,49.629464315,11.249795826
139.8,49.629464307,11.249795831
140,49.629464307,11.24979584
140.2,49.629464309,11.249795828
140.4,49.629464313,11.249795826
140.6,49.629464301,11.249795828
140.8,49.629464293,11.249795827
141,49.629464294,11.249795826
141.2,49.62946429,11.249795838
141.4,49.629464283,11.249795839
141.6,49.629464286,11.249795848
141.8,49.629464287,11.249795841
142,49.629464291,11.249795847
142.2,49.629464289,11.249795844
142.4,49.629464297,11.249795849
142.6,49.629464292,11.249795853
142.8,49.629464292,11.249795859
143,49.629464293,11.249795861
143.2,49.629464299,11.249795853
143.4,49.62946429,11.249795848
143.6,49.629464284,11.249795852
143.8,49.629464278,11.249795852
144,49.629464275,11.249795858
144.2,49.629464265,11.249795872
144.4,49.629464267,11.249795866
144.6,49.629464277,11.249795847
144.8,49.629464299,11.249795839
145,49.629464301,11.249795838
145.2,49.629464305,11.249795841
145.4,49.629464299,11.24979584
145.6,49.629464299,11.249795849
145.8,49.629464299,11.249795857
146,49.629464305,11.249795856
146.2,49.629464309,11.249795854
146.4,49.629464299,11.249795849
146.6,49.629464295,11.249795855
146.8,49.629464293,11.249795852
147,49.629464303,11.24979584
147.2,49.629464318,11.249795838
147.4,49.629464321,11.24979584
147.6,49.629464306,11.249795842
147.8,49.629464304,11.249795848
148,49.629464305,11.249795848
148.2,49.629464299,11.249795854
148.4,49.629464295,11.249795849
148.6,49.629464293,11.249795845
148.8,49.629464275,11.249795858
149,49.629464267,11.249795857
149.2,49.629464267,11.249795861
149.4,49.62946427,11.249795853
149.6,49.629464277,11.249795839
149.8,49.629464268,11.249795846
150,49.629464252,11.249796801
150.2,49.629464254,11.249796864
150.4,49.629464257,11.249796812
150.6,49.629464268,11.249796788
150.8,49.62946426,11.249796756
151,49.629464275,11.249796752
151.2,49.62946426,11.249796751
151.4,49.629464273,11.249796733
151.6,49.629464256,11.249796722
151.8,49.629464262,11.249796707
152,49.629464264,11.249796683
152.2,49.629464275,11.24979665
152.4,49.629464271,11.249796621
152.6,49.62946425,11.249796609
152.8,49.629464239,11.249796584
153,49.629464238,11.24979656
153.2,49.629464246,11.249796524
153.4,49.629464252,11.249796492
153.6,49.629464248,11.24979647
153.8,49.62946425,11.249796452
154,49.629464249,11.249796429
154.2,49.629464249,11.249796411
154.4,49.629464253,11.249796398
154.6,49.629464232,11.249796471
154.8,49.629464173,11.249796629
155,49.62946411,11.249796889
155.2,49.629464025,11.249797217
155.4,49.629463926,11.249797605
155.6,49.629463793,11.24979805
155.8,49.629463616,11.249798681
156,49.629463405,11.249799643
156.2,49.629463053,11.249801028
156.4,49.629462686,11.249802916
156.6,49.62946223,11.249805451
156.8,49.629461729,11.24980843
157,49.629461309,11.249811926
157.2,49.629460967,11.249816014
157.4,49.629460814,11.249820844
157.6,49.629460931,11.249826413
157.8,49.629461333,11.249832436
158,49.629462095,11.249838273
158.2,49.629463157,11.249843698
158.4,49.629464496,11.249848797
158.6,49.629466077,11.249853581
158.8,49.629467699,11.249858044
159,49.629469478,11.249862126
159.2,49.629471304,11.24986578
159.4,49.629473116,11.249869143
159.6,49.629474728,11.249871934
159.8,49.629476084,11.249874197
160,49.629477166,11.249875896
160.2,49.629478012,11.249877109
160.4,49.629478576,11.249878137
160.6,49.629479099,11.249878838
160.8,49.629479502,11.249879495
161,49.629479771,11.249879903
161.2,49.629479956,11.249880128
161.4,49.629480036,11.2498802
161.6,49.629479982,11.249880147
161.8,49.629479945,11.249880128
162,49.629479932,11.249880114
162.2,49.629479929,11.249880133
162.4,49.629479947,11.249880148
162.6,49.629479969,11.249880135
162.8,49.629479986,11.249880146
163,49.629480001,11.249880152
163.2,49.629480012,11.249880142
163.4,49.629480011,11.249880144
163.6,49.629480012,11.249880127
163.8,49.629479998,11.249880121
164,49.629479994,11.249880119
164.2,49.62948001,11.249880132
164.4,49.629480011,11.24988012
164.6,49.629480016,11.249880113
164.8,49.629480015,11.249880092
165,49.629479996,11.249880086
165.2,49.629479993,11.249880083
165.4,49.629479996,11.249880079
165.6,49.629479991,11.249880084
165.8,49.629479985,11.249880072
166,49.62947998,11.249880053
166.2,49.629479982,11.249880037
166.4,49.629479963,11.249880047
166.6,49.629479975,11.249880044
166.8,49.629479971,11.249880019
167,49.629479978,11.249880012
167.2,49.629479966,11.24988001
167.4,49.629479985,11.24988
167.6,49.629479993,11.249879985
167.8,49.629479957,11.249879933
168,49.629479854,11.249879813
168.2,49.629479712,11.249879643
168.4,49.629479565,11.249879492
168.6,49.62947957,11.249879524
168.8,49.629479846,11.249879892
169,49.629480424,11.249880638
169.2,49.629481277,11.249881806
169.4,49.629482474,11.249883333
169.6,49.629483955,11.249885191
169.8,49.629485756,11.249887338
170,49.629487915,11.249889935
170.2,49.62949048,11.249892789
170.4,49.629493466,11.249896006
170.6,49.629496604,11.249899401
170.8,49.629499714,11.249902741
171,49.629502733,11.249905815
171.2,49.629505566,11.249908841
171.4,49.629508181,11.249911774
171.6,49.629510667,11.249914448
171.8,49.62951305,11.249917307
172,49.629515405,11.249919927
172.2,49.6295176,11.249922737
172.4,49.629519761,11.249925287
172.6,49.629521898,11.249927883
172.8,49.629523923,11.249930362
173,49.629525776,11.249933561
173.2,49.629527562,11.249936676
173.4,49.629529282,11.249939793
173.6,49.629531133,11.249943038
173.8,49.62953299,11.249946563
174,49.629534798,11.249950551
174.2,49.629536724,11.249955123
174.4,49.629538628,11.249960277
174.6,49.629540239,11.249966145
174.8,49.629541613,11.24997269
175,49.629542595,11.249979842
175.2,49.629542952,11.249987344
175.4,49.629542796,11.249994918
175.6,49.629542005,11.250002252
175.8,49.629540608,11.250009706
176,49.629538583,11.250017337
176.2,49.629536069,11.250025177
176.4,49.629532916,11.250033272
176.6,49.629529096,11.250041642
176.8,49.629524606,11.250050149
177,49.629519513,11.250058733
177.2,49.629513853,11.250067402
177.4,49.629507806,11.250076173
177.6,49.629501515,11.25008501
177.8,49.629495003,11.250094058
178,49.629488347,11.250103303
178.2,49.629481515,11.250112765
178.4,49.629474532,11.250122343
178.6,49.629467378,11.250132048
178.8,49.629460151,11.250141684
179,49.629452977,11.250151055
179.2,49.629445887,11.250160206
